logical_path,sources,sha256,size_bytes,format,duration_seconds,manifest,product_usage,selection
public/audio/a1/bilan/annonce-gare-complete.m4a,external-francais-b1-audio-humanisation;external-francais-b1-diagnostic-progress;external-francais-b1-final-launch;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-a1-audio2;internal-francais-b1-integration-a1a2b1;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-v1-polish;main,40c9053f69f59684cf78c8942d19d6fbe1f289abfb6cce727902b00a0699912a,151889,m4a,20.785,lib/pedagogy/audio/a1/manifest.ts,referenced,selected-final-launch
public/audio/a1/bilan/conversation-nouvelle-vie.m4a,internal-francais-b1-a1-audio,6c1f4a8909c559fd3bd3a4c2f9f24e55f405fa862747df309abd5172b4d389dc,229656,m4a,55.517,lib/pedagogy/audio/a1/manifest.ts,referenced,retained-in-recovery-only
public/audio/a1/bilan/conversation-nouvelle-vie.m4a,external-francais-b1-audio-humanisation;external-francais-b1-diagnostic-progress;external-francais-b1-final-launch;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-a1-audio2;internal-francais-b1-integration-a1a2b1;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-v1-polish;main,b2f108d3e70c6415162e7c6fd460f211885d9001d257309ca923a14be9ddf277,229656,m4a,55.517,lib/pedagogy/audio/a1/manifest.ts,referenced,selected-final-launch
public/audio/a1/bilan/dialogue-agence-voyage.m4a,internal-francais-b1-a1-audio,2d04b9f38440248b389288e5f5293ed28a24d31f1e86371cd92cddf8f175b730,171637,m4a,41.068,lib/pedagogy/audio/a1/manifest.ts,referenced,retained-in-recovery-only
public/audio/a1/bilan/dialogue-agence-voyage.m4a,external-francais-b1-audio-humanisation;external-francais-b1-diagnostic-progress;external-francais-b1-final-launch;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-integration-a1a2b1;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-v1-polish;main,a676d3ddcf3a69402ee6de22f44a580e7e6af98a6a56927777340fc1f262f164,171637,m4a,41.068,lib/pedagogy/audio/a1/manifest.ts,referenced,selected-final-launch
public/audio/a1/bilan/message-nouvel-appartement.m4a,external-francais-b1-audio-humanisation;external-francais-b1-diagnostic-progress;external-francais-b1-final-launch;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-integration-a1a2b1;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-v1-polish;main,25ab97fc2b43627f5969e558b695e934e3a19265acbd82b0afde34b8c089a39e,119491,m4a,26.721,lib/pedagogy/audio/a1/manifest.ts,referenced,selected-final-launch
public/audio/a1/cafe-restaurant/addition.m4a,external-francais-b1-audio-humanisation;external-francais-b1-diagnostic-progress;external-francais-b1-final-launch;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-a1-audio2;internal-francais-b1-integration-a1a2b1;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-v1-polish;main,c89f9af7d351c9dd2e98ca80db357909f28a58bedd56957ec5cfdf613393e372,80391,m4a,17.294,lib/pedagogy/audio/a1/manifest.ts,referenced,selected-final-launch
public/audio/a1/cafe-restaurant/addition.m4a,internal-francais-b1-a1-audio,f88a6d242fbea0a00570016ab9e786c8a9015405f6034555c8718f7803eb383c,80391,m4a,17.294,lib/pedagogy/audio/a1/manifest.ts,referenced,retained-in-recovery-only
public/audio/a1/cafe-restaurant/commande-simple.m4a,external-francais-b1-audio-humanisation;external-francais-b1-final-launch,14f4856384ca6dfa27f1ca81552edac5c6761fc50b77a0d863b8e490fcd726da,37268,m4a,7.512,lib/pedagogy/audio/a1/manifest.ts,referenced,selected-final-launch
public/audio/a1/cafe-restaurant/commande-simple.m4a,external-francais-b1-diagnostic-progress;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-a1-audio2;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-v1-polish;main,db103fd889c137d7b9f42fb7ae3e07e38fcfd159644fd508792a8ec8c3e61380,39543,m4a,7.838,lib/pedagogy/audio/a1/manifest.ts,referenced,retained-in-recovery-only
public/audio/a1/cafe-restaurant/restaurant-menu.m4a,internal-francais-b1-a1-audio,133dd5d8c05142e3a1986c77b8a818440135514a5ea250ef9881e8e6a9178ea2,96362,m4a,20.048,lib/pedagogy/audio/a1/manifest.ts,referenced,retained-in-recovery-only
public/audio/a1/cafe-restaurant/restaurant-menu.m4a,external-francais-b1-audio-humanisation;external-francais-b1-diagnostic-progress;external-francais-b1-final-launch;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-a1-audio2;internal-francais-b1-integration-a1a2b1;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-v1-polish;main,b4aab61cdadc914f1d84501d06b441a8e727e78cbaa81e6c625fe2b6f2d4b859,96362,m4a,20.048,lib/pedagogy/audio/a1/manifest.ts,referenced,selected-final-launch
public/audio/a1/cafe-restaurant/serveur-question.m4a,internal-francais-b1-a1-audio,d349522c84abac0e037eaf8e2ae50e7de1435ccb59b76fff145878ef0cb0b3da,63192,m4a,15.279,lib/pedagogy/audio/a1/manifest.ts,referenced,retained-in-recovery-only
public/audio/a1/cafe-restaurant/serveur-question.m4a,external-francais-b1-audio-humanisation;external-francais-b1-diagnostic-progress;external-francais-b1-final-launch;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-v1-polish;main,fd730b1967b279f8d6dd9deaa9f0e448409ece3e19a9bb289423f5a177e328eb,63192,m4a,15.279,lib/pedagogy/audio/a1/manifest.ts,referenced,selected-final-launch
public/audio/a1/consignes/exercice-ecrit.m4a,external-francais-b1-audio-humanisation;external-francais-b1-diagnostic-progress;external-francais-b1-final-launch;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-a1-audio2;internal-francais-b1-integration-a1a2b1;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-v1-polish;main,286168c7010769216d66e46219e1eff6523d6a497aa5b637664f13813f36a94b,47638,m4a,7.012,lib/pedagogy/audio/a1/manifest.ts,referenced,selected-final-launch
public/audio/a1/consignes/exercice-ecrit.m4a,internal-francais-b1-a1-audio,f8ea5a1d86d4b7bd8addf9c4b892f5664c23701c92248c5158128adfe4eeaf8d,47638,m4a,7.012,lib/pedagogy/audio/a1/manifest.ts,referenced,retained-in-recovery-only
public/audio/a1/consignes/salle-classe.m4a,internal-francais-b1-a1-audio,35859baa7570f9984e3ca80aed2066a13a51bd7ffd70f783554320a12e159643,26822,m4a,8.226,lib/pedagogy/audio/a1/manifest.ts,referenced,retained-in-recovery-only
public/audio/a1/consignes/salle-classe.m4a,external-francais-b1-audio-humanisation;external-francais-b1-diagnostic-progress;external-francais-b1-final-launch;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-v1-polish;main,8d61011eb2e4d58883fda007fd0f16369c0831927c839114510a213159e39961,26822,m4a,8.226,lib/pedagogy/audio/a1/manifest.ts,referenced,selected-final-launch
public/audio/a1/consignes/securite-avion.m4a,external-francais-b1-audio-humanisation;external-francais-b1-diagnostic-progress;external-francais-b1-final-launch;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-integration-a1a2b1;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-v1-polish;main,1ef22b9c77368499d88ace9bea05c46a9f1e0523aac656ac7bf3a2815eb0d747,50326,m4a,10.898,lib/pedagogy/audio/a1/manifest.ts,referenced,selected-final-launch
public/audio/a1/dates-heures/anniversaire.m4a,external-francais-b1-audio-humanisation;external-francais-b1-diagnostic-progress;external-francais-b1-final-launch;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-a1-audio2;internal-francais-b1-integration-a1a2b1;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-v1-polish;main,3bc6eb5d8939f7e260a6d5d48860990cb556885843cb5e029ec6eafebb29324a,68959,m4a,18.439,lib/pedagogy/audio/a1/manifest.ts,referenced,selected-final-launch
public/audio/a1/dates-heures/anniversaire.m4a,internal-francais-b1-a1-audio,712d63c1d035fe2fbd2155ea5d123692bcaba859ea34ff2dcde0d228e4a5c5c1,68959,m4a,18.439,lib/pedagogy/audio/a1/manifest.ts,referenced,retained-in-recovery-only
public/audio/a1/dates-heures/horaires-magasin.m4a,external-francais-b1-audio-humanisation;external-francais-b1-final-launch,0e19245c7db1a77286a395f6480f9cab15b3864efb042ae48f9aac8639a91727,74906,m4a,15.874,lib/pedagogy/audio/a1/manifest.ts,referenced,selected-final-launch
public/audio/a1/dates-heures/horaires-magasin.m4a,internal-francais-b1-a1-audio,34b09ee123d835fa1aa872781e7a5438c03db52fb2076c4bcdf8f8a8e587d47b,74446,m4a,15.634,lib/pedagogy/audio/a1/manifest.ts,referenced,retained-in-recovery-only
public/audio/a1/dates-heures/horaires-magasin.m4a,external-francais-b1-diagnostic-progress;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-a1-audio2;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-v1-polish;main,b11ad61c6c8fe0f4d645b3c5134eb821fb93cf32fc54063d9ea89af14e31486d,74446,m4a,15.634,lib/pedagogy/audio/a1/manifest.ts,referenced,retained-in-recovery-only
public/audio/a1/dates-heures/jours-semaine.m4a,internal-francais-b1-a1-audio,94df345def6043382cda444c08a4f8844fbacac2ca713d3433588ca93b990ce8,79988,m4a,11.728,lib/pedagogy/audio/a1/manifest.ts,referenced,retained-in-recovery-only
public/audio/a1/dates-heures/jours-semaine.m4a,external-francais-b1-audio-humanisation;external-francais-b1-diagnostic-progress;external-francais-b1-final-launch;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-integration-a1a2b1;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-v1-polish;main,f9c8aae047f2fd25c0cf71b986765946a3eab076561785937a840afee7e7cbd2,79988,m4a,11.728,lib/pedagogy/audio/a1/manifest.ts,referenced,selected-final-launch
public/audio/a1/dates-heures/quelle-heure.m4a,external-francais-b1-audio-humanisation;external-francais-b1-final-launch,963de31ff823ab288442a00e64ac0190719ee6711ac6d3e3ab9221b1d06c0413,53563,m4a,10.136,lib/pedagogy/audio/a1/manifest.ts,referenced,selected-final-launch
public/audio/a1/dates-heures/quelle-heure.m4a,external-francais-b1-diagnostic-progress;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-a1-audio2;internal-francais-b1-integration-a1a2b1;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-v1-polish;main,cbd60e86d7bfd7028d4331e8fba1a7e79a3ce771c3cc1c678720cd2124297995,52818,m4a,9.742,lib/pedagogy/audio/a1/manifest.ts,referenced,retained-in-recovery-only
public/audio/a1/description/personnalite.m4a,internal-francais-b1-a1-audio,4024aed83ba551110f1c00355de62f07fcc174b9a0ceeefa9dcfc67d30c35828,74433,m4a,18.343,lib/pedagogy/audio/a1/manifest.ts,referenced,retained-in-recovery-only
public/audio/a1/description/personnalite.m4a,external-francais-b1-audio-humanisation;external-francais-b1-diagnostic-progress;external-francais-b1-final-launch;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-a1-audio2;internal-francais-b1-integration-a1a2b1;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-v1-polish;main,be812d04fb58e4529c0e1b640f232510b61898507bc9a9b374ba8acf0d7eec96,74433,m4a,18.343,lib/pedagogy/audio/a1/manifest.ts,referenced,selected-final-launch
public/audio/a1/description/physique-ami.m4a,external-francais-b1-diagnostic-progress;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-v1-polish;main,9fe1fe902727ecabb3bf84201a6f90889883f0635e9f5c0ae82a0a65cb928efc,49727,m4a,7.305,lib/pedagogy/audio/a1/manifest.ts,referenced,retained-in-recovery-only
public/audio/a1/description/physique-ami.m4a,external-francais-b1-audio-humanisation;external-francais-b1-final-launch,e8d469bf0a140a78a189eb3af0b8022af79fb665dac59955305016e582132c1a,51159,m4a,7.630,lib/pedagogy/audio/a1/manifest.ts,referenced,selected-final-launch
public/audio/a1/description/vetements-aujourdhui.m4a,external-francais-b1-audio-humanisation;external-francais-b1-diagnostic-progress;external-francais-b1-final-launch;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-integration-a1a2b1;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-v1-polish;main,75145a4ecc51af697e36c1a16e8bc3299f1e72f6ec90660f80fef1385da17725,42242,m4a,9.378,lib/pedagogy/audio/a1/manifest.ts,referenced,selected-final-launch
public/audio/a1/directions/demander-son-chemin.m4a,external-francais-b1-audio-humanisation;external-francais-b1-final-launch,0aa1ea9737e07beeb10d2c22be4c9d900523b0922970aff7747c7a9ff90ab8ed,83311,m4a,14.987,lib/pedagogy/audio/a1/manifest.ts,referenced,selected-final-launch
public/audio/a1/directions/demander-son-chemin.m4a,external-francais-b1-diagnostic-progress;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-a1-audio2;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-v1-polish;main,a44dd1e9941410e0cf43822947591a6810bc479df19fc5a35414f50b1e34f4ad,78996,m4a,14.511,lib/pedagogy/audio/a1/manifest.ts,referenced,retained-in-recovery-only
public/audio/a1/directions/metro-changement.m4a,internal-francais-b1-a1-audio,49f24560c1a8dd3361e2815edea83e25f4edfc50c5747990c8d52d5cba15f08c,78725,m4a,18.678,lib/pedagogy/audio/a1/manifest.ts,referenced,retained-in-recovery-only
public/audio/a1/directions/metro-changement.m4a,external-francais-b1-diagnostic-progress;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-v1-polish;main,798d5f4e6a6c84884a04b0eaa130a0adfc3c084a619bc6327cfed2190edd6747,78725,m4a,18.678,lib/pedagogy/audio/a1/manifest.ts,referenced,retained-in-recovery-only
public/audio/a1/directions/metro-changement.m4a,external-francais-b1-audio-humanisation;external-francais-b1-final-launch,e711af1b956d3d3f18cc0d78bad67e65bd9fa122e7b6b02a48ec13650f21c6a6,78793,m4a,18.678,lib/pedagogy/audio/a1/manifest.ts,referenced,selected-final-launch
public/audio/a1/directions/pharmacie-proche.m4a,external-francais-b1-audio-humanisation;external-francais-b1-final-launch,07f9c974f4097a66faaaac8ed14cd3a9daa1be40044c0cb22af1898ddc78c192,118449,m4a,27.423,lib/pedagogy/audio/a1/manifest.ts,referenced,selected-final-launch
public/audio/a1/directions/pharmacie-proche.m4a,internal-francais-b1-a1-audio,75c77006bafe895345c2c418af0b48d34f0d8c07aa6c2d1342a1c82c82d84c60,118523,m4a,27.167,lib/pedagogy/audio/a1/manifest.ts,referenced,retained-in-recovery-only
public/audio/a1/directions/pharmacie-proche.m4a,external-francais-b1-diagnostic-progress;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-a1-audio2;internal-francais-b1-integration-a1a2b1;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-v1-polish;main,90ae0b4f7496f307f75777365cf9ea656fac39fd6b1400371718c9530cbaa26f,118523,m4a,27.167,lib/pedagogy/audio/a1/manifest.ts,referenced,retained-in-recovery-only
public/audio/a1/directions/tout-droit.m4a,external-francais-b1-diagnostic-progress;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-a1-audio2;internal-francais-b1-integration-a1a2b1;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-v1-polish;main,a246ef92db150373b2f71001ffd41fe17885771886379fa5b2564b93f20c9094,47259,m4a,7.003,lib/pedagogy/audio/a1/manifest.ts,referenced,retained-in-recovery-only
public/audio/a1/directions/tout-droit.m4a,external-francais-b1-audio-humanisation;external-francais-b1-final-launch,f42bfafa2028a094273159eb8755721ccc6906fd7b5d7b2b63a7428e28b5536f,49146,m4a,7.154,lib/pedagogy/audio/a1/manifest.ts,referenced,selected-final-launch
public/audio/a1/famille/combien-enfants.m4a,internal-francais-b1-a1-audio,11301f4badf7e39544344e6a105e80d3c9079ad83aea809a984e410fd07a6d9e,71471,m4a,19.175,lib/pedagogy/audio/a1/manifest.ts,referenced,retained-in-recovery-only
public/audio/a1/famille/combien-enfants.m4a,external-francais-b1-audio-humanisation;external-francais-b1-diagnostic-progress;external-francais-b1-final-launch;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-a1-audio2;internal-francais-b1-integration-a1a2b1;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-v1-polish;main,22255838653b16b82c1fc89af1a096f02e86c6fae486e135ed3d200a4ab652de,71471,m4a,19.175,lib/pedagogy/audio/a1/manifest.ts,referenced,selected-final-launch
public/audio/a1/famille/mamie-papi.m4a,external-francais-b1-audio-humanisation;external-francais-b1-diagnostic-progress;external-francais-b1-final-launch;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-a1-audio2;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-v1-polish;main,80df16f4f2a99ac49fe54297fe0a8d6749f895666d13a5574621b9d54415f6fa,80873,m4a,17.415,lib/pedagogy/audio/a1/manifest.ts,referenced,selected-final-launch
public/audio/a1/famille/presenter-photo.m4a,external-francais-b1-audio-humanisation;external-francais-b1-final-launch,98bb49c04ed1e449b0f91b31b851cbbb81f4eb1c397ee4304bc8b71f7882baff,60131,m4a,15.475,lib/pedagogy/audio/a1/manifest.ts,referenced,selected-final-launch
public/audio/a1/famille/presenter-photo.m4a,internal-francais-b1-a1-audio,e84c5ab0fb3f73bc88d3d9aa59ce15b60a6a09dedd5085bde4da4c860614bb47,54307,m4a,14.179,lib/pedagogy/audio/a1/manifest.ts,referenced,retained-in-recovery-only
public/audio/a1/famille/presenter-photo.m4a,external-francais-b1-diagnostic-progress;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-a1-audio2;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-v1-polish;main,ec065e2839ec3571f913bbf5bf6b856bbafcc2829e6d09bfd0f951a40680f18c,54307,m4a,14.179,lib/pedagogy/audio/a1/manifest.ts,referenced,retained-in-recovery-only
public/audio/a1/famille/reunion-dimanche.m4a,external-francais-b1-audio-humanisation;external-francais-b1-diagnostic-progress;external-francais-b1-final-launch;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-integration-a1a2b1;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-v1-polish;main,9ab44753accf9927232759161641755d7e1a718d6f52d1ae26f5056069ca29ff,117854,m4a,27.305,lib/pedagogy/audio/a1/manifest.ts,referenced,selected-final-launch
public/audio/a1/messages-vocaux/absence-bureau.m4a,external-francais-b1-diagnostic-progress;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-a1-audio2;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-v1-polish;main,7d7d897fa7862541a50a5e7d531ad5214161c8879afde3103abe2013f9bb6587,32570,m4a,8.753,lib/pedagogy/audio/a1/manifest.ts,referenced,retained-in-recovery-only
public/audio/a1/messages-vocaux/absence-bureau.m4a,internal-francais-b1-a1-audio,89c625ebea699f424774963e594874a1a5488e712787c6f8a50315572a7dfe1e,32570,m4a,8.753,lib/pedagogy/audio/a1/manifest.ts,referenced,retained-in-recovery-only
public/audio/a1/messages-vocaux/absence-bureau.m4a,external-francais-b1-audio-humanisation;external-francais-b1-final-launch,9f57df803272358fd9fcbca74148bc4e4f8cdd3d7faaf39b80ca3c5283837d6b,32207,m4a,8.321,lib/pedagogy/audio/a1/manifest.ts,referenced,selected-final-launch
public/audio/a1/messages-vocaux/ami-retard.m4a,internal-francais-b1-a1-audio,f34fcd1533158390fc1612576a28721c949f3d5e1b0c7ad5a141e8300ba32792,25348,m4a,6.595,lib/pedagogy/audio/a1/manifest.ts,referenced,retained-in-recovery-only
public/audio/a1/messages-vocaux/ami-retard.m4a,external-francais-b1-audio-humanisation;external-francais-b1-diagnostic-progress;external-francais-b1-final-launch;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-v1-polish;main,fd12653087d9152263b032d93dfc5da8ecba43db4df21789ee18967a9eea733c,25348,m4a,6.595,lib/pedagogy/audio/a1/manifest.ts,referenced,selected-final-launch
public/audio/a1/messages-vocaux/invitation-anniversaire.m4a,internal-francais-b1-a1-audio,3d9107191aed3af2aea3945e767a95d5aedfdc7e9b01192ecfbea00cc3d2282b,68003,m4a,14.947,lib/pedagogy/audio/a1/manifest.ts,referenced,retained-in-recovery-only
public/audio/a1/messages-vocaux/invitation-anniversaire.m4a,external-francais-b1-audio-humanisation;external-francais-b1-diagnostic-progress;external-francais-b1-final-launch;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-a1-audio2;internal-francais-b1-integration-a1a2b1;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-v1-polish;main,b7d7813866a821e90d78a06e2326904f0779a13c9dd991aaa052c7abd4936588,68003,m4a,14.947,lib/pedagogy/audio/a1/manifest.ts,referenced,selected-final-launch
public/audio/a1/messages-vocaux/rappel-rdv.m4a,external-francais-b1-diagnostic-progress;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-a1-audio2;internal-francais-b1-integration-a1a2b1;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-v1-polish;main,3891ecb5ec341391c93c6cdfefce7280ae08fabdb660d6a4855a16ce8b4d0ea7,66613,m4a,13.809,lib/pedagogy/audio/a1/manifest.ts,referenced,retained-in-recovery-only
public/audio/a1/messages-vocaux/rappel-rdv.m4a,external-francais-b1-audio-humanisation;external-francais-b1-final-launch,e6b190a5957b4e5e273a9a56d88629bc875319f5b24149cf64d3dc117d32a83e,66576,m4a,13.809,lib/pedagogy/audio/a1/manifest.ts,referenced,selected-final-launch
public/audio/a1/meteo/aujourdhui.m4a,external-francais-b1-audio-humanisation;external-francais-b1-diagnostic-progress;external-francais-b1-final-launch;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-integration-a1a2b1;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-v1-polish;main,4c38b7157a3efa0f68cd103483cdc568da0e29807aa0730b311a0c3a7ce43a44,21464,m4a,5.954,lib/pedagogy/audio/a1/manifest.ts,referenced,selected-final-launch
public/audio/a1/meteo/dialogue-sortie.m4a,external-francais-b1-audio-humanisation;external-francais-b1-final-launch,73aaaea39a5b69b0b646f86cf4f24ebc2bd5cf481cb95bb508169a540bb7f7e8,94223,m4a,18.926,lib/pedagogy/audio/a1/manifest.ts,referenced,selected-final-launch
public/audio/a1/meteo/dialogue-sortie.m4a,external-francais-b1-diagnostic-progress;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-a1-audio2;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-v1-polish;main,7c64ff2d88977750c9a3e9fac1730283fd5f5c46c6896ccc492743d520a4ff8f,91021,m4a,18.334,lib/pedagogy/audio/a1/manifest.ts,referenced,retained-in-recovery-only
public/audio/a1/meteo/semaine.m4a,internal-francais-b1-a1-audio,15ee89e11344f327975978e47b97641d075e594cf84339ae059df86444a154ec,70938,m4a,15.347,lib/pedagogy/audio/a1/manifest.ts,referenced,retained-in-recovery-only
public/audio/a1/meteo/semaine.m4a,external-francais-b1-audio-humanisation;external-francais-b1-diagnostic-progress;external-francais-b1-final-launch;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-integration-a1a2b1;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-v1-polish;main,621c7d3ab955684e5445efcb3dc14a339ccde1ee3c4fe3004d36a5c8b3fd07e2,70938,m4a,15.347,lib/pedagogy/audio/a1/manifest.ts,referenced,selected-final-launch
public/audio/a1/nombres-telephone/code-porte.m4a,external-francais-b1-audio-humanisation;external-francais-b1-diagnostic-progress;external-francais-b1-final-launch;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-a1-audio2;internal-francais-b1-integration-a1a2b1;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-v1-polish;main,25ba3d295ceb84d15f9d77875625537a0ff285c71e46be3d9dd488880b7cd940,45730,m4a,14.946,lib/pedagogy/audio/a1/manifest.ts,referenced,selected-final-launch
public/audio/a1/nombres-telephone/compter-dix.m4a,external-francais-b1-audio-humanisation;external-francais-b1-diagnostic-progress;external-francais-b1-final-launch;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-v1-polish;main,1a93865eaa7dc441eb66e9aef08e20583d17228daa9953cbbfc9652f16c9eb9a,60440,m4a,9.046,lib/pedagogy/audio/a1/manifest.ts,referenced,selected-final-launch
public/audio/a1/nombres-telephone/numero-telephone.m4a,external-francais-b1-diagnostic-progress;external-francais-b1-launch-polish;external-francais-b1-positioning;external-francais-b1-release-candidate;external-francais-b1-v1-polish;internal-francais-b1-a1-audio2;internal-francais-b1-integration-a1a2b1;internal-francais-b1-positioning;internal-francais-b1-product-integration;internal-francais-b1-v1-polish;main,619e0300c6c3103ebaeeb1f44c8680da76c66fc224264dd484dbc945af2d99e4,88394,m4a,24.126,lib/pedagogy/audio/a1/manifest.ts,referenced,retained-in-recovery-only
